time, Quad.MagYaw, Quad.Est.Yaw, Quad.Yaw
20.435398,-3.009977,-3.022760,-0.070308,0.081561
20.440395,-3.010325,-3.022430,-0.069075,0.085093
20.445393,-3.010666,-3.021912,-0.067584,0.088898
20.450390,-3.010999,-3.021550,-0.065852,0.091978
20.455387,-3.011322,-3.020995,-0.063929,0.094490
20.460384,-3.011636,-3.020617,-0.061909,0.095581
20.465382,-3.011940,-3.020030,-0.059870,0.103158
20.470379,-3.012233,-3.019617,-0.057908,0.108543
20.475376,-3.012517,-3.018945,-0.056052,0.117469
20.480373,-3.012792,-3.018474,-0.054389,0.122004
20.485371,-3.013060,-3.017732,-0.052962,0.125324
20.490368,-3.013321,-3.017217,-0.051792,0.130882
20.495365,-3.013577,-3.016422,-0.050902,0.134775
20.500362,-3.013829,-3.015866,-0.050319,0.138334
20.505360,-3.014080,-3.028434,-0.050017,0.077912
20.510357,-3.014330,-3.028107,-0.049983,0.078994
20.515354,-3.014580,-3.027622,-0.050132,0.083368
20.520351,-3.014832,-3.027288,-0.050345,0.082210
20.525349,-3.015084,-3.026785,-0.050500,0.087553
20.530346,-3.015337,-3.026432,-0.050483,0.091935
20.535343,-3.015589,-3.025873,-0.050212,0.095933
20.540340,-3.015838,-3.025488,-0.049655,0.098223
20.545338,-3.016084,-3.024889,-0.048844,0.103538
20.550335,-3.016325,-3.024478,-0.047857,0.103592
20.555332,-3.016561,-3.023845,-0.046755,0.109212
20.560329,-3.016791,-3.023399,-0.045634,0.111944
20.565327,-3.017016,-3.022733,-0.044570,0.113102
20.570324,-3.017236,-3.022288,-0.043626,0.116749
20.575321,-3.017452,-3.021579,-0.042873,0.121870
20.580318,-3.017665,-3.021086,-0.042328,0.125154
20.585316,-3.017875,-3.020334,-0.041994,0.124947
20.590313,-3.018085,-3.019825,-0.041884,0.126471
20.595310,-3.018295,-3.019062,-0.042000,0.128905
20.600307,-3.018506,-3.018558,-0.042322,0.131823
20.605305,-3.018719,-3.011808,-0.042851,0.103299
20.610302,-3.018935,-3.011394,-0.043584,0.103604
20.615299,-3.019156,-3.010770,-0.044506,0.106273
20.620296,-3.019382,-3.010346,-0.045574,0.107362
20.625294,-3.019613,-3.009698,-0.046794,0.109427
20.630291,-3.019851,-3.009261,-0.048127,0.111010
20.635288,-3.020096,-3.008587,-0.049576,0.112579
20.640285,-3.020348,-3.008137,-0.051171,0.112947
20.645283,-3.020609,-3.007450,-0.052917,0.115232
20.650280,-3.020879,-3.006988,-0.054814,0.115455
20.655277,-3.021159,-3.006295,-0.056847,0.115935
20.660275,-3.021450,-3.005836,-0.059023,0.112959
20.665272,-3.021752,-3.005166,-0.061376,0.111484
20.670269,-3.022066,-3.004719,-0.063849,0.112693
20.675266,-3.022393,-3.004050,-0.066481,0.109840
20.680264,-3.022734,-3.003615,-0.069258,0.109544
20.685261,-3.023089,-3.002957,-0.072130,0.108216
20.690258,-3.023458,-3.002524,-0.075074,0.107841
20.695255,-3.023842,-3.001879,-0.078057,0.106473
20.700253,-3.024242,-3.001459,-0.081165,0.105676
20.705250,-3.024657,-3.020295,-0.084396,0.062133
20.710247,-3.025089,-3.020048,-0.087644,0.059686
20.715244,-3.025537,-3.019695,-0.090912,0.056166
20.720242,-3.026001,-3.019469,-0.094135,0.058358
20.725239,-3.026481,-3.019115,-0.097190,0.059162
20.730236,-3.026976,-3.018881,-0.099997,0.057736
20.735233,-3.027483,-3.018543,-0.102518,0.055808
20.740231,-3.028003,-3.018320,-0.104670,0.055162
20.745228,-3.028532,-3.017994,-0.106465,0.050205
20.750225,-3.029068,-3.017792,-0.107860,0.050583
20.755222,-3.029611,-3.017487,-0.108842,0.051361
20.760220,-3.030157,-3.017283,-0.109478,0.051330
20.765217,-3.030705,-3.016973,-0.109768,0.052780
20.770214,-3.031254,-3.016759,-0.109757,0.054208
20.775211,-3.031802,-3.016425,-0.109498,0.058850
20.780209,-3.032348,-3.016187,-0.109054,0.060205
20.785206,-3.032892,-3.015822,-0.108481,0.063283
20.790203,-3.033432,-3.015566,-0.107830,0.065177
20.795200,-3.033969,-3.015172,-0.107138,0.068189
20.800198,-3.034503,-3.014898,-0.106452,0.070673
20.805195,-3.035033,-3.020397,-0.105788,0.081198
20.810192,-3.035560,-3.020079,-0.105183,0.081704
20.815189,-3.036085,-3.019586,-0.104647,0.083234
20.820187,-3.036607,-3.019257,-0.104195,0.084608
20.825184,-3.037126,-3.018744,-0.103827,0.086651
20.830181,-3.037644,-3.018391,-0.103537,0.086510
20.835178,-3.038161,-3.017871,-0.103307,0.087870
20.840176,-3.038677,-3.017515,-0.103129,0.090288
20.845173,-3.039192,-3.016977,-0.102990,0.089473
20.850170,-3.039707,-3.016613,-0.102881,0.094402
20.855167,-3.040221,-3.016046,-0.102812,0.094052
20.860165,-3.040735,-3.015673,-0.102812,0.096305
20.865162,-3.041249,-3.015094,-0.102907,0.095798
20.870159,-3.041764,-3.014720,-0.103122,0.095467
20.875156,-3.042281,-3.014141,-0.103492,0.095847
20.880154,-3.042800,-3.013756,-0.104025,0.098222
20.885151,-3.043322,-3.013161,-0.104748,0.099767
20.890148,-3.043849,-3.012768,-0.105640,0.103031
20.895145,-3.044380,-3.012143,-0.106710,0.105782
20.900143,-3.044918,-3.011719,-0.107948,0.104706
20.905140,-3.045462,-3.018080,-0.109469,0.080397
20.910137,-3.046015,-3.017764,-0.111281,0.082143
20.915134,-3.046577,-3.017268,-0.113305,0.084347
20.920132,-3.047150,-3.016933,-0.115441,0.083289
20.925129,-3.047734,-3.016443,-0.117604,0.081503
20.930126,-3.048328,-3.016121,-0.119696,0.080083
20.935123,-3.048932,-3.015645,-0.121639,0.077442
20.940121,-3.049546,-3.015332,-0.123384,0.076175
20.945118,-3.050168,-3.014882,-0.124886,0.074783
20.950115,-3.050796,-3.014582,-0.126123,0.075505
20.955112,-3.051430,-3.014122,-0.127111,0.077701
20.960110,-3.052068,-3.013805,-0.127881,0.080263
20.965107,-3.052709,-3.013319,-0.128490,0.082044
20.970104,-3.053353,-3.012968,-0.128973,0.085439
20.975101,-3.053999,-3.012450,-0.129386,0.086278
20.980099,-3.054647,-3.012113,-0.129772,0.086828
20.985096,-3.055297,-3.011593,-0.130172,0.086515
20.990093,-3.055949,-3.011253,-0.130624,0.087794
20.995090,-3.056604,-3.010718,-0.131183,0.091981
21.000088,-3.057262,-3.010340,-0.131893,0.094379
21.005085,-3.057924,-3.033859,-0.132788,0.044204
21.010082,-3.058591,-3.033671,-0.133811,0.042417
21.015079,-3.059263,-3.033414,-0.134827,0.043313
21.020077,-3.059940,-3.033238,-0.135707,0.042968
21.025074,-3.060621,-3.032974,-0.136309,0.046632
21.030071,-3.061303,-3.032793,-0.136527,0.047012
21.035069,-3.061985,-3.032512,-0.136284,0.047161
21.040066,-3.062665,-3.032323,-0.135541,0.048213
21.045063,-3.063339,-3.032028,-0.134236,0.049626
21.050060,-3.064005,-3.031826,-0.132383,0.052786
21.055058,-3.064660,-3.031495,-0.130027,0.060570
21.060055,-3.065302,-3.031253,-0.127280,0.064385
21.065052,-3.065929,-3.030855,-0.124214,0.068418
21.070049,-3.066540,-3.030574,-0.120876,0.073491
21.075047,-3.067134,-3.030125,-0.117472,0.079237
21.080044,-3.067711,-3.029803,-0.114055,0.082690
21.085041,-3.068272,-3.029302,-0.110684,0.086081
21.090038,-3.068816,-3.028934,-0.107503,0.090588
21.095036,-3.069344,-3.028376,-0.104513,0.095799
21.100033,-3.069858,-3.027987,-0.101810,0.098700
21.105030,-3.070359,-3.051321,-0.099107,0.030276
21.110027,-3.070847,-3.051196,-0.096456,0.033637
21.115025,-3.071321,-3.050988,-0.093882,0.037280
21.120022,-3.071783,-3.050833,-0.091295,0.037871
21.125019,-3.072231,-3.050603,-0.088497,0.042811
21.130016,-3.072664,-3.050431,-0.085310,0.046427
21.135014,-3.073080,-3.050137,-0.081587,0.052949
21.140011,-3.073476,-3.049920,-0.077295,0.058001
21.145008,-3.073848,-3.049558,-0.072362,0.065255
21.150005,-3.074193,-3.049293,-0.066924,0.070712
21.155003,-3.074510,-3.048854,-0.060941,0.079908
21.160000,-3.074796,-3.048530,-0.054429,0.084342
21.164997,-3.075047,-3.048008,-0.047461,0.093334
21.169994,-3.075263,-3.047631,-0.040371,0.099494
21.174992,-3.075444,-3.047021,-0.033380,0.107640
21.179989,-3.075590,-3.046583,-0.026611,0.115643
21.184986,-3.075704,-3.045865,-0.020011,0.126083
21.189983,-3.075785,-3.045358,-0.013720,0.129873
21.194981,-3.075835,-3.044557,-0.007850,0.141605
21.199978,-3.075858,-3.043984,-0.002279,0.146813
21.204975,-3.075852,-3.061269,0.003498,0.110681
21.209972,-3.075817,-3.060835,0.009185,0.116215
21.214970,-3.075755,-3.060122,0.014445,0.122062
21.219967,-3.075668,-3.059624,0.019312,0.125482
21.224964,-3.075558,-3.058863,0.023761,0.130963
21.229961,-3.075427,-3.058335,0.027887,0.134845
21.234959,-3.075275,-3.057520,0.031869,0.140437
21.239956,-3.075104,-3.056961,0.035928,0.142585
21.244953,-3.074912,-3.056089,0.040080,0.149619
21.249950,-3.074699,-3.055486,0.044316,0.153612
21.254948,-3.074464,-3.054549,0.048698,0.162128
21.259945,-3.074208,-3.053891,0.053023,0.169071
21.264942,-3.073929,-3.052859,0.057448,0.176229
21.269939,-3.073628,-3.052152,0.061962,0.179035
21.274937,-3.073306,-3.051061,0.066190,0.187159
21.279934,-3.072963,-3.050311,0.070095,0.194855
21.284931,-3.072602,-3.049125,0.073568,0.201072
21.289928,-3.072225,-3.048320,0.076577,0.204764
21.294926,-3.071834,-3.047071,0.079014,0.213820
21.299923,-3.071433,-3.046208,0.080861,0.216491
21.304920,-3.071025,-3.051496,0.082147,0.212366
21.309917,-3.070612,-3.050646,0.082822,0.217646
21.314915,-3.070197,-3.049332,0.082909,0.221877
21.319912,-3.069783,-3.048452,0.082475,0.221322
21.324909,-3.069374,-3.047124,0.081585,0.222795
21.329906,-3.068969,-3.046232,0.080302,0.221172
21.334904,-3.068573,-3.044912,0.078631,0.218086
21.339901,-3.068186,-3.044041,0.076593,0.218654
21.344898,-3.067810,-3.042738,0.074168,0.213581
21.349895,-3.067447,-3.041883,0.071461,0.213054
21.354893,-3.067099,-3.040612,0.068429,0.209695
21.359890,-3.066767,-3.039768,0.065183,0.208340
21.364887,-3.066451,-3.038526,0.061719,0.203472
21.369884,-3.066153,-3.037682,0.058029,0.205106
21.374882,-3.065875,-3.036452,0.054052,0.204711
21.379879,-3.065617,-3.035630,0.049864,0.203072
21.384876,-3.065380,-3.034426,0.045544,0.198296
21.389874,-3.065166,-3.033640,0.041077,0.196579
21.394871,-3.064974,-3.032465,0.036511,0.193083
21.399868,-3.064805,-3.031689,0.031941,0.188743
21.404865,-3.064661,-3.047349,0.026854,0.137095
21.409863,-3.064543,-3.046826,0.021318,0.136293
21.414860,-3.064453,-3.046013,0.015860,0.132840
21.419857,-3.064389,-3.045475,0.010664,0.128847
21.424854,-3.064350,-3.044714,0.005972,0.124527
21.429852,-3.064333,-3.044206,0.001770,0.120061
21.434849,-3.064335,-3.043501,-0.001788,0.114411
21.439846,-3.064353,-3.043044,-0.004808,0.114445
21.444843,-3.064385,-3.042360,-0.007183,0.112433
21.449841,-3.064426,-3.041912,-0.008928,0.111202
21.454838,-3.064474,-3.041244,-0.010053,0.111211
21.459835,-3.064526,-3.040804,-0.010589,0.112876
21.464832,-3.064579,-3.040128,-0.010529,0.112753
21.469830,-3.064631,-3.039671,-0.009945,0.114782
21.474827,-3.064677,-3.038980,-0.008920,0.117844
21.479824,-3.064718,-3.038509,-0.007547,0.121320
21.484821,-3.064750,-3.037773,-0.005960,0.124197
21.489819,-3.064775,-3.037274,-0.004247,0.127267
21.494816,-3.064791,-3.036503,-0.002515,0.130698
21.499813,-3.064799,-3.035979,-0.000854,0.134045
21.504810,-3.064798,-3.043898,0.000730,0.139193
21.509808,-3.064790,-3.043360,0.002212,0.141918
21.514805,-3.064775,-3.042502,0.003468,0.143850
21.519802,-3.064755,-3.041974,0.004455,0.147365
21.524799,-3.064730,-3.041084,0.005163,0.152431
21.529797,-3.064703,-3.040458,0.005641,0.155040
21.534794,-3.064674,-3.039527,0.005937,0.156329
21.539791,-3.064643,-3.038901,0.006115,0.157702
21.544788,-3.064612,-3.037946,0.006221,0.161529
21.549786,-3.064581,-3.037299,0.006266,0.162283
21.554783,-3.064550,-3.036322,0.006230,0.163752
21.559780,-3.064519,-3.035669,0.006091,0.164768
21.564777,-3.064490,-3.034683,0.005824,0.165492
21.569775,-3.064462,-3.034009,0.005420,0.166077
21.574772,-3.064437,-3.033007,0.004859,0.168392
21.579769,-3.064415,-3.032335,0.004137,0.168655
21.584766,-3.064396,-3.031326,0.003243,0.169591
21.589764,-3.064383,-3.030629,0.002177,0.168879
21.594761,-3.064376,-3.029621,0.000908,0.167815
21.599758,-3.064376,-3.028933,-0.000558,0.167699
21.604755,-3.064384,-3.047801,-0.002342,0.100975
21.609753,-3.064402,-3.047437,-0.004383,0.102392
21.614750,-3.064430,-3.046824,-0.006531,0.101985
21.619747,-3.064469,-3.046458,-0.008534,0.101984
21.624744,-3.064517,-3.045844,-0.010274,0.102427
21.629742,-3.064573,-3.045425,-0.011623,0.101721
21.634739,-3.064634,-3.044811,-0.012513,0.101234
21.639736,-3.064698,-3.044410,-0.012849,0.101851
21.644733,-3.064761,-3.043796,-0.012578,0.103895
21.649731,-3.064822,-3.043382,-0.011703,0.104305
21.654728,-3.064876,-3.042750,-0.010247,0.108041
21.659725,-3.064922,-3.042314,-0.008287,0.111340
21.664722,-3.064957,-3.041636,-0.005933,0.116207
21.669720,-3.064979,-3.041174,-0.003289,0.120751
21.674717,-3.064986,-3.040434,-0.000427,0.126698
21.679714,-3.064980,-3.039934,0.002460,0.130003
21.684711,-3.064959,-3.039148,0.005291,0.135492
21.689709,-3.064924,-3.038612,0.008053,0.139935
21.694706,-3.064876,-3.037766,0.010681,0.144278
21.699703,-3.064815,-3.037185,0.013111,0.147842
21.704700,-3.064743,-3.046777,0.015372,0.081564
21.709698,-3.064660,-3.046448,0.017366,0.083864
21.714695,-3.064567,-3.045939,0.019197,0.084421
21.719692,-3.064466,-3.045600,0.020871,0.087481
21.724689,-3.064357,-3.045063,0.022466,0.092368
21.729687,-3.064240,-3.044689,0.024166,0.094190
21.734684,-3.064113,-3.044113,0.026022,0.097873
21.739681,-3.063977,-3.043715,0.028132,0.101914
21.744678,-3.063829,-3.043089,0.030547,0.108457
21.749676,-3.063668,-3.042656,0.033267,0.109834
21.754673,-3.063493,-3.041985,0.036216,0.115247
21.759670,-3.063303,-3.041515,0.039268,0.119713
21.764668,-3.063097,-3.040786,0.042287,0.125050
21.769665,-3.062877,-3.040283,0.045224,0.129917
21.774662,-3.062643,-3.039503,0.047998,0.131713
21.779659,-3.062395,-3.038985,0.050558,0.134544
21.784657,-3.062135,-3.038161,0.052962,0.142143
21.789654,-3.061864,-3.037612,0.055117,0.145541
21.794651,-3.061582,-3.036734,0.057088,0.149668
21.799648,-3.061291,-3.036141,0.058826,0.154559
21.804646,-3.060993,-3.055739,0.060406,0.115606
21.809643,-3.060686,-3.055301,0.061806,0.118788
21.814640,-3.060374,-3.054574,0.063055,0.126227
21.819637,-3.060056,-3.054067,0.064227,0.129623
21.824635,-3.059731,-3.053286,0.065415,0.130251
21.829632,-3.059401,-3.052757,0.066725,0.132607
21.834629,-3.059062,-3.051956,0.068266,0.135820
21.839626,-3.058716,-3.051405,0.070044,0.137123
21.844624,-3.058360,-3.050569,0.072032,0.141729
21.849621,-3.057993,-3.050000,0.074217,0.144351
21.854618,-3.057615,-3.049134,0.076609,0.147053
21.859615,-3.057225,-3.048556,0.079076,0.148523
21.864613,-3.056822,-3.047657,0.081511,0.152516
21.869610,-3.056407,-3.047042,0.083824,0.156652
21.874607,-3.055981,-3.046091,0.085977,0.159522
21.879604,-3.055546,-3.045445,0.087905,0.161684
21.884602,-3.055101,-3.044464,0.089574,0.163902
21.889599,-3.054649,-3.043796,0.090956,0.165095
21.894596,-3.054191,-3.042796,0.091985,0.169967
21.899593,-3.053729,-3.042109,0.092681,0.170482
21.904591,-3.053264,-3.040725,0.093067,0.144054
21.909588,-3.052798,-3.040130,0.093173,0.146419
21.914585,-3.052333,-3.039251,0.093029,0.147553
21.919582,-3.051868,-3.038667,0.092713,0.148272
21.924580,-3.051406,-3.037774,0.092306,0.150377
21.929577,-3.050946,-3.037176,0.091868,0.153809
21.934574,-3.050488,-3.036247,0.091429,0.158019
21.939571,-3.050032,-3.035615,0.090996,0.161159
21.944569,-3.049578,-3.034655,0.090556,0.160288
21.949566,-3.049127,-3.034013,0.090077,0.162094
21.954563,-3.048678,-3.033040,0.089533,0.162008
21.959560,-3.048232,-3.032395,0.088898,0.161974
21.964558,-3.047790,-3.031420,0.088146,0.164053
21.969555,-3.047352,-3.030767,0.087275,0.162388
21.974552,-3.046918,-3.029790,0.086256,0.163281
21.979549,-3.046490,-3.029130,0.085047,0.163899
21.984547,-3.046069,-3.028154,0.083615,0.162977
21.989544,-3.045656,-3.027516,0.081937,0.164880
21.994541,-3.045252,-3.026524,0.080001,0.165933
21.999538,-3.044859,-3.025856,0.077783,0.163387
22.004536,-3.044477,-3.037443,0.075161,0.112964
22.009533,-3.044111,-3.036997,0.072114,0.109993
22.014530,-3.043760,-3.036350,0.068880,0.103769
22.019527,-3.043426,-3.035935,0.065535,0.104216
22.024525,-3.043108,-3.035316,0.062330,0.099359
22.029522,-3.042805,-3.034920,0.059383,0.097718
22.034519,-3.042516,-3.034327,0.056736,0.101051
22.039516,-3.042240,-3.033925,0.054502,0.099726
22.044514,-3.041973,-3.033333,0.052742,0.099500
22.049511,-3.041713,-3.032935,0.051457,0.099479
22.054508,-3.041458,-3.032334,0.050652,0.101164
22.059505,-3.041206,-3.031931,0.050258,0.102184
22.064503,-3.040955,-3.031329,0.050190,0.099817
22.069500,-3.040704,-3.030931,0.050352,0.100175
22.074497,-3.040451,-3.030319,0.050657,0.102524
22.079494,-3.040197,-3.029922,0.051028,0.102948
22.084492,-3.039940,-3.029292,0.051399,0.108306
22.089489,-3.039682,-3.028859,0.051711,0.109526
22.094486,-3.039423,-3.028204,0.051908,0.107491
22.099483,-3.039163,-3.027794,0.051953,0.106456
22.104481,-3.038904,-3.028884,0.051812,0.119124
22.109478,-3.038646,-3.028404,0.051440,0.119329
22.114475,-3.038390,-3.027692,0.050821,0.117977
22.119473,-3.038139,-3.027234,0.049988,0.118937
22.124470,-3.037892,-3.026518,0.048956,0.119635
22.129467,-3.037651,-3.026044,0.047733,0.116903
22.134464,-3.037416,-3.025351,0.046339,0.115420
22.139462,-3.037189,-3.024888,0.044812,0.115957
22.144459,-3.036970,-3.024191,0.043187,0.114936
22.149456,-3.036759,-3.023733,0.041499,0.114177
22.154453,-3.036556,-3.023056,0.039729,0.109875
22.159451,-3.036363,-3.022618,0.037930,0.107724
22.164448,-3.036179,-3.021974,0.036112,0.106261
22.169445,-3.036004,-3.021550,0.034295,0.104309
22.174442,-3.035838,-3.020932,0.032391,0.101790
22.179440,-3.035682,-3.020526,0.030398,0.099558
22.184437,-3.035536,-3.019934,0.028321,0.095600
22.189434,-3.035401,-3.019552,0.026243,0.093836
22.194431,-3.035276,-3.019000,0.024126,0.089452
22.199429,-3.035161,-3.018645,0.021975,0.086003
22.204426,-3.035058,-3.015854,0.019698,0.064037
22.209423,-3.034966,-3.015602,0.017313,0.064343
22.214420,-3.034888,-3.015220,0.014845,0.063203
22.219418,-3.034821,-3.014957,0.012364,0.061392
22.224415,-3.034766,-3.014596,0.009900,0.059350
22.229412,-3.034724,-3.014356,0.007469,0.055049
22.234409,-3.034694,-3.014023,0.005120,0.056675
22.239407,-3.034675,-3.013801,0.002855,0.055716
22.244404,-3.034668,-3.013465,0.000703,0.053412
22.249401,-3.034670,-3.013249,-0.001306,0.052202
22.254398,-3.034683,-3.012941,-0.003116,0.048963
22.259396,-3.034703,-3.012747,-0.004724,0.048214
22.264393,-3.034731,-3.012450,-0.006122,0.049355
22.269390,-3.034765,-3.012259,-0.007319,0.048402
22.274387,-3.034805,-3.011973,-0.008348,0.045820
22.279385,-3.034850,-3.011816,-0.009262,0.045015
22.284382,-3.034899,-3.011544,-0.010057,0.043319
22.289379,-3.034951,-3.011394,-0.010772,0.041258
22.294376,-3.035007,-3.011140,-0.011443,0.043012
22.299374,-3.035066,-3.010952,-0.012077,0.043614
22.304371,-3.035128,-3.017462,-0.012714,0.045530
22.309368,-3.035194,-3.017279,-0.013370,0.046773
22.314365,-3.035263,-3.017006,-0.014013,0.044747
22.319363,-3.035335,-3.016830,-0.014619,0.043122
22.324360,-3.035409,-3.016573,-0.015160,0.044573
22.329357,-3.035486,-3.016395,-0.015596,0.045140
22.334354,-3.035565,-3.016129,-0.015892,0.043893
22.339352,-3.035645,-3.015953,-0.016027,0.045693
22.344349,-3.035725,-3.015679,-0.016002,0.046222
22.349346,-3.035805,-3.015491,-0.015830,0.047691
22.354343,-3.035883,-3.015202,-0.015538,0.048969
22.359341,-3.035960,-3.015003,-0.015167,0.049659
22.364338,-3.036034,-3.014696,-0.014761,0.050903
22.369335,-3.036107,-3.014489,-0.014359,0.050345
22.374332,-3.036178,-3.014186,-0.014005,0.051740
22.379330,-3.036247,-3.013978,-0.013704,0.049857
22.384327,-3.036314,-3.013673,-0.013449,0.053480
22.389324,-3.036381,-3.013448,-0.013230,0.057777
22.394321,-3.036447,-3.013097,-0.013052,0.059270
22.399319,-3.036511,-3.012842,-0.012911,0.063245
22.404316,-3.036576,-3.028870,-0.012805,0.055096
22.409313,-3.036639,-3.028656,-0.012736,0.054730
22.414310,-3.036703,-3.028334,-0.012696,0.053661
22.419308,-3.036766,-3.028119,-0.012644,0.053112
22.424305,-3.036829,-3.027802,-0.012527,0.051991
22.429302,-3.036891,-3.027591,-0.012280,0.052060
22.434299,-3.036951,-3.027280,-0.011844,0.052542
22.439297,-3.037009,-3.027071,-0.011177,0.053138
22.444294,-3.037062,-3.026751,-0.010254,0.053669
22.449291,-3.037110,-3.026541,-0.009070,0.051030
22.454288,-3.037151,-3.026230,-0.007616,0.053074
22.459286,-3.037184,-3.026014,-0.005886,0.056214
22.464283,-3.037208,-3.025672,-0.003960,0.056240
22.469280,-3.037221,-3.025442,-0.001909,0.059144
22.474277,-3.037225,-3.025078,0.000266,0.064424
22.479275,-3.037216,-3.024819,0.002530,0.068385
22.484272,-3.037197,-3.024406,0.004782,0.071259
22.489269,-3.037166,-3.024098,0.006964,0.075906
22.494267,-3.037125,-3.023643,0.009049,0.076644
22.499264,-3.037074,-3.023329,0.010975,0.078507
22.504261,-3.037014,-3.023221,0.012813,0.093263
22.509258,-3.036944,-3.022849,0.014502,0.095806
22.514256,-3.036867,-3.022272,0.015906,0.094960
22.519253,-3.036784,-3.021900,0.016999,0.096506
22.524250,-3.036697,-3.021318,0.017758,0.099353
22.529247,-3.036607,-3.020920,0.018187,0.099580
22.534245,-3.036515,-3.020322,0.018309,0.097708
22.539242,-3.036424,-3.019934,0.018152,0.097352
22.544239,-3.036335,-3.019349,0.017759,0.097253
22.549236,-3.036247,-3.018963,0.017187,0.095271
22.554234,-3.036163,-3.018395,0.016480,0.092551
22.559231,-3.036083,-3.018033,0.015677,0.092897
22.564228,-3.036008,-3.017483,0.014801,0.092274
22.569225,-3.035936,-3.017114,0.013878,0.091079
22.574223,-3.035870,-3.016566,0.012897,0.091615
22.579220,-3.035808,-3.016168,0.011860,0.091707
22.584217,-3.035752,-3.015619,0.010762,0.089167
22.589214,-3.035702,-3.015274,0.009585,0.087372
22.594212,-3.035658,-3.014762,0.008327,0.083583
22.599209,-3.035620,-3.014462,0.006984,0.081774
22.604206,-3.035590,-3.033348,0.005520,0.025765
22.609203,-3.035567,-3.033255,0.003957,0.023145
22.614201,-3.035552,-3.033120,0.002405,0.019741
22.619198,-3.035544,-3.033043,0.000993,0.018237
22.624195,-3.035543,-3.032939,-0.000130,0.019218
22.629192,-3.035546,-3.032865,-0.000849,0.018133
22.634190,-3.035551,-3.032758,-0.001047,0.018418
22.639187,-3.035555,-3.032683,-0.000610,0.017662
22.644184,-3.035555,-3.032579,0.000501,0.017667
22.649181,-3.035547,-3.032509,0.002286,0.016755
22.654179,-3.035530,-3.032405,0.004640,0.018741
22.659176,-3.035498,-3.032329,0.007451,0.019830
22.664173,-3.035452,-3.032210,0.010561,0.021915
22.669170,-3.035389,-3.032119,0.013883,0.025244
22.674168,-3.035309,-3.031963,0.017337,0.029001
22.679165,-3.035212,-3.031847,0.020812,0.031533
22.684162,-3.035098,-3.031650,0.024288,0.034930
22.689159,-3.034966,-3.031513,0.027708,0.038430
22.694157,-3.034817,-3.031273,0.031024,0.042462
22.699154,-3.034653,-3.031111,0.034173,0.044052
22.704151,-3.034473,-3.031933,0.037217,0.027668
22.709148,-3.034277,-3.031842,0.040229,0.027761
22.714146,-3.034067,-3.031663,0.043272,0.031397
22.719143,-3.033842,-3.031516,0.046363,0.034532
22.724140,-3.033601,-3.031298,0.049485,0.039085
22.729137,-3.033344,-3.031137,0.052693,0.041537
22.734135,-3.033070,-3.030881,0.055951,0.045782
22.739132,-3.032781,-3.030692,0.059289,0.049257
22.744129,-3.032474,-3.030388,0.062752,0.053996
22.749126,-3.032150,-3.030172,0.066226,0.055637
22.754124,-3.031808,-3.029832,0.069627,0.056431
22.759121,-3.031450,-3.029607,0.072887,0.058282
22.764118,-3.031076,-3.029251,0.076007,0.061400
22.769115,-3.030688,-3.029001,0.078959,0.064090
22.774113,-3.030284,-3.028609,0.081659,0.067605
22.779110,-3.029868,-3.028338,0.084162,0.069223
22.784107,-3.029440,-3.027916,0.086519,0.070543
22.789104,-3.029001,-3.027626,0.088729,0.071741
22.794102,-3.028551,-3.027194,0.090819,0.072425
22.799099,-3.028091,-3.026926,0.092814,0.070410
22.804096,-3.027621,-3.051728,0.094791,0.050896
22.809093,-3.027141,-3.051512,0.096740,0.052326
22.814091,-3.026652,-3.051193,0.098724,0.054195
22.819088,-3.026152,-3.050985,0.100880,0.054255
22.824085,-3.025640,-3.050654,0.103294,0.056530
22.829082,-3.025116,-3.050420,0.106021,0.058182
22.834080,-3.024576,-3.050063,0.109149,0.061862
22.839077,-3.024021,-3.049817,0.112601,0.063032
22.844074,-3.023447,-3.049432,0.116298,0.067222
22.849072,-3.022853,-3.049156,0.120214,0.073326
22.854069,-3.022240,-3.048714,0.124348,0.075265
22.859066,-3.021605,-3.048407,0.128716,0.079746
22.864063,-3.020948,-3.047919,0.133093,0.086029
22.869061,-3.020270,-3.047575,0.137437,0.088594
22.874058,-3.019569,-3.047035,0.141740,0.093435
22.879055,-3.018848,-3.046647,0.145941,0.099882
22.884052,-3.018106,-3.046036,0.150130,0.104809
22.889050,-3.017343,-3.045631,0.154212,0.107913
22.894047,-3.016560,-3.044970,0.158135,0.111786
22.899044,-3.015758,-3.044494,0.161780,0.113607
22.904041,-3.014937,-3.039976,0.165442,0.167771
22.909039,-3.014099,-3.039307,0.168995,0.170708
22.914036,-3.013245,-3.038284,0.172206,0.172718
22.919033,-3.012375,-3.037588,0.175005,0.174911
22.924030,-3.011493,-3.036537,0.177394,0.176003
22.929028,-3.010600,-3.035832,0.179326,0.180425
22.934025,-3.009698,-3.034749,0.180722,0.181063
22.939022,-3.008792,-3.034026,0.181547,0.181363
22.944019,-3.007883,-3.032931,0.181815,0.185590
22.949017,-3.006975,-3.032190,0.181537,0.184413
22.954014,-3.006069,-3.031090,0.180740,0.181491
22.959011,-3.005169,-3.030368,0.179493,0.178773
22.964008,-3.004277,-3.029294,0.177813,0.177522
22.969006,-3.003394,-3.028586,0.175728,0.175840
